1458306567	YouRomy	55  48.672162  6.16108
1458306569	YouRomy	55  48.672092  6.161142
1458306980	illuminazi	48  48.672052  6.16571
1458306982	illuminazi	56  48.672  6.165762
1458306983	illuminazi	48  48.671978  6.165782
1458306985	illuminazi	47  48.67195  6.165807
1458306987	illuminazi	55  48.67194  6.165813
1458306988	illuminazi	46  48.671938  6.165815
1458306990	illuminazi	46  48.671937  6.165815
1458306992	illuminazi	46  48.671937  6.165813
1458306993	illuminazi	46  48.671937  6.165813
1458306995	illuminazi	46  48.671937  6.165813
1458306997	illuminazi	46  48.671887  6.165873
1458306998	illuminazi	46  48.671837  6.165927
1458306909	ibrahim	46  48.672877  6.166198
1458306910	ibrahim	46  48.672852  6.166133
1458306673	inertiacreeps2	67  48.673217  6.164547
1458306675	inertiacreeps2	70  48.673335  6.164513
1458306677	inertiacreeps2	70  48.67348  6.164395
1458306678	inertiacreeps2	70  48.673562  6.164328
1458306834	inertiacreeps2	26  48.673678  6.165412
1458306836	inertiacreeps2	26  48.673653  6.16542
1458306844	inertiacreeps2	44  48.67365  6.16546
1458306846	inertiacreeps2	44  48.67365  6.16546
1458306848	inertiacreeps2	44  48.67365  6.16546
1458306853	inertiacreeps2	45  48.673605  6.165495
1458306855	inertiacreeps2	46  48.673593  6.165577
1458306856	inertiacreeps2	46  48.673602  6.165632
1458306486	iPhone de MOISSENET	44  48.674512  6.1631
1458306487	iPhone de MOISSENET	44  48.674473  6.163058
1458306492	iPhone de MOISSENET	26  48.674337  6.162687
1458306494	iPhone de MOISSENET	26  48.674273  6.162517
1458306496	iPhone de MOISSENET	26  48.674205  6.162345
1458306497	iPhone de MOISSENET	22  48.674173  6.162257
1458306499	iPhone de MOISSENET	22  48.674108  6.162083
1458306501	iPhone de MOISSENET	22  48.674043  6.161903
1458306502	iPhone de MOISSENET	22  48.674012  6.16181
1458306697	iPhone de MOISSENET	57  48.674667  6.163462
1458306699	iPhone de MOISSENET	46  48.67481  6.163345
1458306701	iPhone de MOISSENET	46  48.67497  6.163245
1458306702	iPhone de MOISSENET	46  48.675053  6.163203
1458306457	12ACE6-MG2900series	44  48.675832  6.161665
1458306467	12ACE6-MG2900series	44  48.675498  6.16218
1458306469	12ACE6-MG2900series	44  48.675408  6.162278
1458306470	12ACE6-MG2900series	44  48.675362  6.162325
1458306472	12ACE6-MG2900series	44  48.675258  6.162425
1458306474	12ACE6-MG2900series	44  48.675152  6.162523
1458306475	12ACE6-MG2900series	44  48.675097  6.162577
1458306855	OuiPhiAGG	44  48.673593  6.165577
1458306856	OuiPhiAGG	44  48.673602  6.165632
1458306858	OuiPhiAGG	48  48.673615  6.165782
1458306860	OuiPhiAGG	55  48.67365  6.165947
1458306863	OuiPhiAGG	59  48.673722  6.166203
1458306865	OuiPhiAGG	48  48.673765  6.166368
1458306866	OuiPhiAGG	48  48.673788  6.166447
1458306868	OuiPhiAGG	46  48.673832  6.16658
1458306870	OuiPhiAGG	46  48.673855  6.16667
1458306871	OuiPhiAGG	45  48.673862  6.166698
1458306873	OuiPhiAGG	45  48.673868  6.166742
1458306875	OuiPhiAGG	43  48.673877  6.166785
1458306877	OuiPhiAGG	43  48.67389  6.166835
1458306878	OuiPhiAGG	43  48.673897  6.166867
1458306880	OuiPhiAGG	43  48.673905  6.166947
1458306863	OuiPhiAGG_2GEXT	46  48.673722  6.166203
1458306865	OuiPhiAGG_2GEXT	46  48.673765  6.166368
1458306602	OUJIBOU	25  48.672923  6.164023
1458306604	OUJIBOU	25  48.67298  6.164145
1458306606	OUJIBOU	25  48.673012  6.164228
1458306608	OUJIBOU	25  48.673023  6.164255
1458306609	OUJIBOU	25  48.673025  6.164257
1458306611	OUJIBOU	25  48.673025  6.164257
1458306645	OUJIBOU	42  48.673025  6.164255
1458306646	OUJIBOU	42  48.673025  6.164255
1458306648	OUJIBOU	42  48.673025  6.164255
1458306650	OUJIBOU	42  48.673025  6.164255
1458306651	OUJIBOU	42  48.673025  6.164255
1458306653	OUJIBOU	42  48.673025  6.164255
1458306655	OUJIBOU	42  48.673025  6.164255
1458306657	OUJIBOU	42  48.673025  6.164255
1458306658	OUJIBOU	42  48.673025  6.164255
1458306660	OUJIBOU	42  48.673025  6.164255
1458306670	OUJIBOU	46  48.673087  6.164408
1458306673	OUJIBOU	46  48.673217  6.164547
1458306785	OUJIBOU	44  48.67626  6.163552
1458306787	OUJIBOU	44  48.676175  6.163615
1458306797	OUJIBOU	47  48.675638  6.16398
1458306799	OUJIBOU	47  48.675545  6.16406
1458306814	OUJIBOU	46  48.67471  6.164657
1458306816	OUJIBOU	45  48.674593  6.16475
1458306817	OUJIBOU	44  48.674535  6.164795
1458306819	OUJIBOU	44  48.674413  6.164892
1458306821	OUJIBOU	46  48.674283  6.164983
1458306822	OUJIBOU	46  48.674218  6.165032
1458306824	OUJIBOU	48  48.674088  6.165125
1458306826	OUJIBOU	55  48.673963  6.165192
1458306827	OUJIBOU	56  48.673905  6.165235
1458306829	OUJIBOU	57  48.673815  6.165312
1458306831	OUJIBOU	58  48.673738  6.165362
1458306833	OUJIBOU	67  48.673688  6.165395
1458306834	OUJIBOU	74  48.673678  6.165412
1458306836	OUJIBOU	67  48.673653  6.16542
1458306838	OUJIBOU	58  48.67365  6.165445
1458306839	OUJIBOU	55  48.673647  6.165448
1458306841	OUJIBOU	62  48.67365  6.16546
1458306843	OUJIBOU	62  48.67365  6.16546
1458306844	OUJIBOU	67  48.67365  6.16546
1458306846	OUJIBOU	63  48.67365  6.16546
1458306848	OUJIBOU	69  48.67365  6.16546
1458306850	OUJIBOU	64  48.67365  6.16546
1458306851	OUJIBOU	63  48.673645  6.165465
1458306853	OUJIBOU	68  48.673605  6.165495
1458306855	OUJIBOU	71  48.673593  6.165577
1458306856	OUJIBOU	75  48.673602  6.165632
1458306858	OUJIBOU	84  48.673615  6.165782
1458306860	OUJIBOU	82  48.67365  6.165947
1458306863	OUJIBOU	56  48.673722  6.166203
1458306865	OUJIBOU	46  48.673765  6.166368
1458306866	OUJIBOU	44  48.673788  6.166447
1458306868	OUJIBOU	42  48.673832  6.16658
1458306870	OUJIBOU	42  48.673855  6.16667
1458306871	OUJIBOU	28  48.673862  6.166698
1458306873	OUJIBOU	28  48.673868  6.166742
1458306875	OUJIBOU	22  48.673877  6.166785
1458306877	OUJIBOU	25  48.67389  6.166835
1458306878	OUJIBOU	25  48.673897  6.166867
1458306880	OUJIBOU	25  48.673905  6.166947
1458306387	OnePlus2	42  48.675237  6.159733
1458306389	OnePlus2	43  48.675268  6.159825
1458306391	OnePlus2	45  48.675305  6.159942
1458306393	OnePlus2	58  48.675352  6.160087
1458306394	OnePlus2	63  48.675378  6.160163
1458306396	OnePlus2	62  48.675432  6.160325
1458306398	OnePlus2	47  48.67549  6.160508
1458306399	OnePlus2	47  48.675523  6.160607
1458306401	OnePlus2	47  48.675587  6.160805
1458306272	Odakis_Free	42  48.67733  6.160415
1458306274	Odakis_Free	42  48.677343  6.160313
1458306276	Odakis_Free	46  48.67729  6.160198
1458306277	Odakis_Free	44  48.67726  6.160132
1458306279	Odakis_Free	44  48.677207  6.15998
1458306257	2934	42  48.676612  6.16105
1458306259	2934	42  48.67668  6.161042
1458306469	2934	43  48.675408  6.162278
1458306470	2934	43  48.675362  6.162325
1458306472	2934	61  48.675258  6.162425
1458306474	2934	61  48.675152  6.162523
1458306475	2934	47  48.675097  6.162577
1458306477	2934	48  48.674982  6.162695
1458306479	2934	63  48.67486  6.162823
1458306480	2934	60  48.674797  6.162888
1458306482	2934	56  48.674683  6.163008
1458306484	2934	46  48.674598  6.163097
1458306486	2934	46  48.674512  6.1631
1458306487	2934	46  48.674473  6.163058
1458306489	2934	46  48.674422  6.162925
1458306491	2934	46  48.674365  6.16277
1458306492	2934	45  48.674337  6.162687
1458306494	2934	45  48.674273  6.162517
1458306496	2934	42  48.674205  6.162345
1458306497	2934	42  48.674173  6.162257
1458306499	2934	42  48.674108  6.162083
1458306501	2934	42  48.674043  6.161903
1458306673	2934	44  48.673217  6.164547
1458306675	2934	44  48.673335  6.164513
1458306677	2934	43  48.67348  6.164395
1458306678	2934	43  48.673562  6.164328
1458306680	2934	43  48.673728  6.1642
1458306682	2934	44  48.673867  6.16409
1458306684	2934	47  48.67399  6.163998
1458306685	2934	47  48.674045  6.163955
1458306687	2934	47  48.674145  6.163877
1458306689	2934	56  48.67424  6.163803
1458306690	2934	56  48.674288  6.163767
1458306692	2934	57  48.674377  6.1637
1458306694	2934	62  48.674477  6.163623
1458306695	2934	62  48.674537  6.163577
1458306697	2934	68  48.674667  6.163462
1458306699	2934	62  48.67481  6.163345
1458306701	2934	59  48.67497  6.163245
1458306702	2934	60  48.675053  6.163203
1458306704	2934	69  48.675217  6.16315
1458306706	2934	70  48.67538  6.163095
1458306707	2934	71  48.675465  6.163055
1458306709	2934	62  48.675638  6.162983
1458306711	2934	62  48.675802  6.162907
1458306712	2934	62  48.675877  6.162878
1458306233	yannwifi	44  48.676435  6.160388
1458306235	yannwifi	42  48.676485  6.160567
1458306237	yannwifi	43  48.676528  6.160725
1458306239	yannwifi	42  48.676563  6.160845
1458306245	yannwifi	56  48.676597  6.161018
1458306247	yannwifi	48  48.676592  6.161018
1458306249	yannwifi	56  48.676592  6.161018
1458306250	yannwifi	56  48.676592  6.16102
1458306252	yannwifi	57  48.676592  6.16102
1458306254	yannwifi	56  48.676592  6.161018
1458306261	yannwifi	62  48.676757  6.160965
1458306264	yannwifi	47  48.676875  6.16084
1458306807	vanhoutte	48  48.675117  6.164358
1458306809	vanhoutte	46  48.675008  6.164452
1458306811	vanhoutte	46  48.674895  6.164543
1458306222	vitoux	25  48.67608  6.159247
1458306223	vitoux	25  48.676113  6.159352
1458306225	vitoux	25  48.676182  6.159567
1458306227	vitoux	42  48.67625  6.159783
1458306228	vitoux	43  48.676283  6.159892
1458306230	vitoux	43  48.676345  6.160098
1458306232	vitoux	43  48.676405  6.160295
1458306233	vitoux	43  48.676435  6.160388
1458306235	vitoux	44  48.676485  6.160567
1458306240	vitoux	42  48.676577  6.160897
1458306208	zed_fbxRev	44  48.675645  6.15799
1458306210	zed_fbxRev	44  48.675693  6.158128
1458306211	zed_fbxRev	43  48.67572  6.158208
1458306213	zed_fbxRev	45  48.675775  6.158378
1458306215	zed_fbxRev	59  48.675837  6.15856
1458306217	zed_fbxRev	70  48.675907  6.15875
1458306218	zed_fbxRev	63  48.675942  6.158842
1458306220	zed_fbxRev	63  48.676012  6.159042
1458306222	zed_fbxRev	57  48.67608  6.159247
1458306223	zed_fbxRev	57  48.676113  6.159352
1458306225	zed_fbxRev	57  48.676182  6.159567
1458307010	josiane	46  48.670953  6.166855
1458307012	josiane	46  48.670803  6.167007
1458307051	josiane	48  48.670145  6.166212
1458307053	josiane	68  48.670205  6.166162
1458307054	josiane	63  48.670228  6.166138
1458307056	josiane	57  48.670258  6.166102
1458307058	josiane	57  48.67027  6.166088
1458307059	josiane	56  48.670272  6.166085
1458307061	josiane	56  48.670297  6.166062
1458307063	josiane	59  48.670348  6.16602
1458307064	josiane	57  48.670375  6.165993
1458307066	josiane	48  48.670432  6.165935
1458307068	josiane	48  48.67048  6.165885
1458307070	josiane	48  48.670505  6.165858
1458307071	josiane	46  48.670508  6.165855
1458307073	josiane	46  48.670508  6.165858
1458307075	josiane	46  48.670508  6.165858
1458307076	josiane	46  48.670508  6.165858
1458307078	josiane	46  48.670508  6.165858
1458307080	josiane	46  48.670508  6.165858
1458307081	josiane	48  48.670508  6.165858
1458307083	josiane	46  48.670507  6.165858
1458307085	josiane	46  48.670507  6.165858
1458307086	josiane	46  48.670507  6.165858
1458307088	josiane	46  48.670507  6.165858
1458307090	josiane	46  48.670507  6.165858
1458307092	josiane	46  48.670507  6.165858
1458307093	josiane	46  48.670507  6.165858
1458307095	josiane	45  48.670507  6.165858
1458307097	josiane	45  48.670507  6.165858
1458307098	josiane	45  48.670507  6.165858
1458307100	josiane	46  48.670507  6.165858
1458307102	josiane	46  48.670507  6.165858
1458307103	josiane	46  48.670507  6.165857
1458307105	josiane	46  48.670507  6.165857
1458307107	josiane	46  48.670507  6.165857
1458307108	josiane	46  48.670507  6.165857
1458307110	josiane	46  48.670507  6.165857
1458307112	josiane	46  48.670507  6.165857
1458307115	josiane	46  48.670507  6.165857
1458307117	josiane	46  48.670507  6.165857
1458307119	josiane	46  48.670507  6.165857
1458307120	josiane	46  48.670507  6.165857
1458307122	josiane	46  48.670507  6.165857
1458307124	josiane	46  48.670507  6.165857
1458307125	josiane	45  48.670507  6.165857
1458307127	josiane	44  48.670507  6.165857
1458307129	josiane	42  48.670507  6.165858
1458307130	josiane	43  48.670507  6.165858
1458307132	josiane	44  48.670507  6.165858
1458307134	josiane	44  48.670507  6.165858
1458307135	josiane	44  48.670507  6.165857
1458306899	jpar	46  48.673157  6.1669
1458306900	jpar	46  48.673128  6.166817
1458306902	jpar	55  48.673065  6.166653
1458306904	jpar	48  48.672987  6.166512
1458306905	jpar	46  48.672953  6.166443
1458306907	jpar	48  48.672915  6.166313
1458306909	jpar	61  48.672877  6.166198
1458306910	jpar	59  48.672852  6.166133
1458306912	jpar	57  48.67279  6.165985
1458306914	jpar	57  48.672732  6.165832
1458306956	jpar	42  48.67263  6.165565
1458306958	jpar	42  48.67263  6.165565
1458306959	jpar	42  48.67263  6.165565
1458306961	jpar	42  48.67263  6.165565
1458306985	jpar	47  48.67195  6.165807
1458306987	jpar	48  48.67194  6.165813
1458306988	jpar	48  48.671938  6.165815
1458306990	jpar	55  48.671937  6.165815
1458306992	jpar	48  48.671937  6.165813
1458306993	jpar	48  48.671937  6.165813
1458306995	jpar	46  48.671937  6.165813
1458306997	jpar	46  48.671887  6.165873
1458306998	jpar	46  48.671837  6.165927
1458306560	julbeafreebox	44  48.672453  6.160782
1458306562	julbeafreebox	44  48.672367  6.160877
1458306565	julbeafreebox	48  48.672232  6.161012
1458306567	julbeafreebox	48  48.672162  6.16108
1458306569	julbeafreebox	55  48.672092  6.161142
1458306570	julbeafreebox	58  48.672052  6.161175
1458306572	julbeafreebox	48  48.671972  6.161253
1458306574	julbeafreebox	48  48.671928  6.161383
1458306575	julbeafreebox	63  48.671933  6.161463
1458306577	julbeafreebox	68  48.671983  6.16163
1458306579	julbeafreebox	62  48.672052  6.161813
1458306580	julbeafreebox	56  48.67209  6.161913
1458306582	julbeafreebox	48  48.67217  6.162113
1458306584	julbeafreebox	48  48.672255  6.16232
1458306585	julbeafreebox	45  48.672303  6.162423
1458306587	julbeafreebox	45  48.672392  6.162637
1458306589	julbeafreebox	45  48.67248  6.162858
1458306591	julbeafreebox	45  48.672565  6.163077
1458306408	janinpierre	22  48.675772  6.16142
1458306716	janinpierre	43  48.676068  6.162835
1458306717	janinpierre	43  48.676072  6.162837
1458306719	janinpierre	43  48.676072  6.162837
1458306721	janinpierre	25  48.67607  6.162835
1458306723	janinpierre	28  48.67607  6.162835
1458306738	janinpierre	43  48.67607  6.162835
1458306739	janinpierre	43  48.67607  6.162835
1458306753	janinpierre	42  48.67607  6.162835
1458306755	janinpierre	42  48.67607  6.162835
1458306760	janinpierre	45  48.67607  6.162835
1458306761	janinpierre	45  48.67607  6.162835
1458306765	janinpierre	44  48.676073  6.162832
1458306767	janinpierre	44  48.676132  6.162838
1458306770	janinpierre	48  48.676212  6.162913
1458306772	janinpierre	46  48.67624  6.162987
1458306773	janinpierre	55  48.676253  6.163035
1458306775	janinpierre	58  48.676292  6.163152
1458306777	janinpierre	63  48.676328  6.163263
1458306778	janinpierre	55  48.676342  6.163308
1458306782	janinpierre	44  48.676337  6.163468
1458306783	janinpierre	43  48.67632  6.163502
1458306785	janinpierre	42  48.67626  6.163552
1458306789	janinpierre	23  48.676078  6.163697
1458306602	jeje	44  48.672923  6.164023
1458306604	jeje	47  48.67298  6.164145
1458306606	jeje	48  48.673012  6.164228
1458306608	jeje	48  48.673023  6.164255
1458306609	jeje	48  48.673025  6.164257
1458306611	jeje	48  48.673025  6.164257
1458306613	jeje	48  48.673025  6.164257
1458306614	jeje	48  48.673025  6.164257
1458306616	jeje	48  48.673025  6.164257
1458306618	jeje	46  48.673025  6.164255
1458306619	jeje	46  48.673025  6.164255
1458306621	jeje	46  48.673025  6.164255
1458306623	jeje	46  48.673025  6.164255
1458306624	jeje	44  48.673025  6.164255
1458306626	jeje	44  48.673025  6.164255
1458306628	jeje	44  48.673025  6.164255
1458306629	jeje	44  48.673025  6.164255
1458306631	jeje	44  48.673025  6.164255
1458306633	jeje	44  48.673025  6.164255
1458306635	jeje	44  48.673025  6.164255
1458306636	jeje	44  48.673025  6.164255
1458306638	jeje	45  48.673025  6.164255
1458306640	jeje	45  48.673025  6.164255
1458306641	jeje	45  48.673025  6.164255
1458306643	jeje	45  48.673025  6.164255
1458306645	jeje	45  48.673025  6.164255
1458306646	jeje	45  48.673025  6.164255
1458306648	jeje	45  48.673025  6.164255
1458306650	jeje	45  48.673025  6.164255
1458306651	jeje	45  48.673025  6.164255
1458306653	jeje	45  48.673025  6.164255
1458306655	jeje	45  48.673025  6.164255
1458306657	jeje	45  48.673025  6.164255
1458306682	jeje	45  48.673867  6.16409
1458306684	jeje	45  48.67399  6.163998
1458307007	jeje	42  48.671158  6.166627
1458307009	jeje	42  48.671022  6.16678
1458307014	jeje	45  48.67064  6.167167
1458307015	jeje	46  48.67056  6.167247
1458307017	jeje	59  48.670417  6.167395
1458307019	jeje	70  48.670302  6.167515
1458307020	jeje	63  48.670257  6.16756
1458307022	jeje	63  48.670182  6.167602
1458307024	jeje	58  48.670128  6.167565
1458307025	jeje	58  48.670107  6.16753
1458307027	jeje	63  48.67006  6.167438
1458307029	jeje	63  48.669988  6.167315
1458307031	jeje	46  48.66991  6.167167
1458307032	jeje	46  48.669872  6.167088
1458307037	jeje	46  48.66972  6.166798
1458307039	jeje	44  48.669698  6.1667
1458307041	jeje	44  48.669725  6.166605
1458307042	jeje	42  48.669757  6.166565
1458307044	jeje	28  48.66984  6.166488
1458307046	jeje	28  48.66993  6.166405
1458306198	jess	44  48.676132  6.157407
1458306200	jess	44  48.67599  6.157538
1458306201	jess	42  48.67592  6.157605
1458306203	jess	42  48.675793  6.157722
1458306205	jess	42  48.675688  6.157812
1458306206	jess	44  48.675653  6.157863
1458306208	jess	46  48.675645  6.15799
1458306210	jess	46  48.675693  6.158128
1458306211	jess	42  48.67572  6.158208
1458306213	jess	42  48.675775  6.158378
1458306215	jess	42  48.675837  6.15856
1458306332	jess	44  48.676035  6.157473
1458306333	jess	44  48.675967  6.157537
1458306335	jess	44  48.675827  6.157663
1458306337	jess	43  48.675682  6.157788
1458306338	jess	46  48.675612  6.157853
1458306340	jess	62  48.675473  6.157983
1458306342	jess	74  48.675337  6.15811
1458306343	jess	68  48.675272  6.15817
1458306345	jess	69  48.67516  6.158273
1458306347	jess	69  48.675078  6.158357
1458306349	jess	64  48.67502  6.158412
1458306350	jess	61  48.675002  6.158427
1458306352	jess	59  48.674985  6.158438
1458306354	jess	48  48.674983  6.158435
1458306355	jess	48  48.674985  6.158433
1458306357	jess	48  48.674985  6.158433
1458306359	jess	55  48.674985  6.158433
1458306360	jess	55  48.674985  6.158433
1458306362	jess	48  48.674985  6.158432
1458306364	jess	47  48.674985  6.158432
1458306365	jess	46  48.674985  6.158432
1458306367	jess	45  48.674968  6.158445
1458306369	jess	45  48.674915  6.158487
1458306371	jess	45  48.674888  6.158593
